0    [main] WARN  com.commsen.stopwatch.Stopwatch  - Properties file stopwatch-engine.properties not found on classpath! Properties not set!
16064 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 14 (loser)
873297 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 34 [Tank: red] [Team: 1] [Points: 8] [Status: loser] [Kills: 3] [Deaths: 5] [Missiles Fired: 23] [Energy Used:620]
873297 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 33 (loser)
873297 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 34 [Tank: yellow] [Team: 0] [Points: 33] [Status: loser] [Kills: 5] [Deaths: 4] [Missiles Fired: 48] [Energy Used:480]
873298 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 50 (winner)
873298 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 34 [Tank: green] [Team: 1] [Points: 50] [Status: winner] [Kills: 8] [Deaths: 5] [Missiles Fired: 59] [Energy Used:520]
886416 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 34 (loser)
886416 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 33 [Tank: blue] [Team: 0] [Points: 34] [Status: loser] [Kills: 8] [Deaths: 7] [Missiles Fired: 27] [Energy Used:340]
886417 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 50 (winner)
886417 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 33 [Tank: red] [Team: 1] [Points: 50] [Status: winner] [Kills: 10] [Deaths: 8] [Missiles Fired: 65] [Energy Used:140]
886417 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 9 (loser)
886417 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 33 [Tank: yellow] [Team: 0] [Points: 9] [Status: loser] [Kills: 7] [Deaths: 11] [Missiles Fired: 46] [Energy Used:340]
886417 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 41 (loser)
886417 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 33 [Tank: green] [Team: 1] [Points: 41] [Status: loser] [Kills: 8] [Deaths: 6] [Missiles Fired: 49] [Energy Used:660]
893517 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: -1 (loser)
893517 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 32 [Tank: blue] [Team: 0] [Points: -1] [Status: loser] [Kills: 2] [Deaths: 4] [Missiles Fired: 22] [Energy Used:300]
893517 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 22 (loser)
893517 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 32 [Tank: red] [Team: 1] [Points: 22] [Status: loser] [Kills: 4] [Deaths: 4] [Missiles Fired: 33] [Energy Used:180]
893517 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 52 (winner)
893517 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 32 [Tank: yellow] [Team: 0] [Points: 52] [Status: winner] [Kills: 8] [Deaths: 4] [Missiles Fired: 55] [Energy Used:600]
893517 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 0 (loser)
893517 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 32 [Tank: green] [Team: 1] [Points: 0] [Status: loser] [Kills: 2] [Deaths: 4] [Missiles Fired: 17] [Energy Used:80]
907266 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 41 (loser)
907266 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 31 [Tank: blue] [Team: 0] [Points: 41] [Status: loser] [Kills: 8] [Deaths: 7] [Missiles Fired: 33] [Energy Used:300]
907266 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 53 (winner)
907266 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 31 [Tank: red] [Team: 1] [Points: 53] [Status: winner] [Kills: 10] [Deaths: 6] [Missiles Fired: 54] [Energy Used:80]
907267 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 39 (loser)
907267 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 31 [Tank: yellow] [Team: 0] [Points: 39] [Status: loser] [Kills: 9] [Deaths: 8] [Missiles Fired: 42] [Energy Used:40]
907267 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: -3 (loser)
907267 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 31 [Tank: green] [Team: 1] [Points: -3] [Status: loser] [Kills: 7] [Deaths: 13] [Missiles Fired: 45] [Energy Used:80]
915174 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: -15 (loser)
915175 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 30 [Tank: blue] [Team: 0] [Points: -15] [Status: loser] [Kills: 2] [Deaths: 7] [Missiles Fired: 25] [Energy Used:200]
915175 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 51 (winner)
915175 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 30 [Tank: red] [Team: 1] [Points: 51] [Status: winner] [Kills: 8] [Deaths: 3] [Missiles Fired: 39] [Energy Used:140]
915175 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 27 (loser)
915175 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 30 [Tank: yellow] [Team: 0] [Points: 27] [Status: loser] [Kills: 4] [Deaths: 3] [Missiles Fired: 47] [Energy Used:1040]
915175 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 22 (loser)
915175 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 30 [Tank: green] [Team: 1] [Points: 22] [Status: loser] [Kills: 5] [Deaths: 6] [Missiles Fired: 60] [Energy Used:500]
924328 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 24 (loser)
924328 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 29 [Tank: blue] [Team: 0] [Points: 24] [Status: loser] [Kills: 6] [Deaths: 5] [Missiles Fired: 33] [Energy Used:460]
924328 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 10 (loser)
924329 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 29 [Tank: red] [Team: 1] [Points: 10] [Status: loser] [Kills: 3] [Deaths: 7] [Missiles Fired: 29] [Energy Used:420]
924329 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 6 (loser)
924329 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 29 [Tank: yellow] [Team: 0] [Points: 6] [Status: loser] [Kills: 4] [Deaths: 7] [Missiles Fired: 41] [Energy Used:480]
924329 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 51 (winner)
924329 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 29 [Tank: green] [Team: 1] [Points: 51] [Status: winner] [Kills: 6] [Deaths: 0] [Missiles Fired: 47] [Energy Used:100]
937079 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 21 (loser)
937080 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 28 [Tank: blue] [Team: 0] [Points: 21] [Status: loser] [Kills: 6] [Deaths: 8] [Missiles Fired: 31] [Energy Used:340]
937080 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 46 (loser)
937080 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 28 [Tank: red] [Team: 1] [Points: 46] [Status: loser] [Kills: 11] [Deaths: 10] [Missiles Fired: 69] [Energy Used:520]
937080 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 43 (loser)
937080 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 28 [Tank: yellow] [Team: 0] [Points: 43] [Status: loser] [Kills: 11] [Deaths: 13] [Missiles Fired: 82] [Energy Used:720]
937080 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 51 (winner)
937080 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 28 [Tank: green] [Team: 1] [Points: 51] [Status: winner] [Kills: 11] [Deaths: 7] [Missiles Fired: 75] [Energy Used:780]
945395 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: -9 (loser)
945395 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 27 [Tank: blue] [Team: 0] [Points: -9] [Status: loser] [Kills: 2] [Deaths: 6] [Missiles Fired: 25] [Energy Used:680]
945395 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 50 (winner)
945395 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 27 [Tank: red] [Team: 1] [Points: 50] [Status: winner] [Kills: 7] [Deaths: 4] [Missiles Fired: 51] [Energy Used:380]
945395 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 13 (loser)
945395 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 27 [Tank: yellow] [Team: 0] [Points: 13] [Status: loser] [Kills: 4] [Deaths: 4] [Missiles Fired: 18] [Energy Used:300]
945395 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 18 (loser)
945395 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 27 [Tank: green] [Team: 1] [Points: 18] [Status: loser] [Kills: 5] [Deaths: 4] [Missiles Fired: 17] [Energy Used:460]
957784 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: -5 (loser)
957784 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 26 [Tank: blue] [Team: 0] [Points: -5] [Status: loser] [Kills: 3] [Deaths: 9] [Missiles Fired: 27] [Energy Used:640]
957784 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 53 (winner)
957785 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 26 [Tank: red] [Team: 1] [Points: 53] [Status: winner] [Kills: 7] [Deaths: 2] [Missiles Fired: 61] [Energy Used:420]
957785 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 32 (loser)
957785 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 26 [Tank: yellow] [Team: 0] [Points: 32] [Status: loser] [Kills: 8] [Deaths: 8] [Missiles Fired: 54] [Energy Used:780]
957785 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 25 (loser)
957785 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 26 [Tank: green] [Team: 1] [Points: 25] [Status: loser] [Kills: 7] [Deaths: 6] [Missiles Fired: 46] [Energy Used:200]
969573 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: -5 (loser)
969573 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 25 [Tank: blue] [Team: 0] [Points: -5] [Status: loser] [Kills: 1] [Deaths: 3] [Missiles Fired: 17] [Energy Used:540]
969573 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 18 (loser)
969573 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 25 [Tank: red] [Team: 1] [Points: 18] [Status: loser] [Kills: 6] [Deaths: 6] [Missiles Fired: 33] [Energy Used:380]
969573 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 25 (loser)
969573 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 25 [Tank: yellow] [Team: 0] [Points: 25] [Status: loser] [Kills: 3] [Deaths: 5] [Missiles Fired: 75] [Energy Used:180]
969573 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 52 (winner)
969573 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 25 [Tank: green] [Team: 1] [Points: 52] [Status: winner] [Kills: 7] [Deaths: 3] [Missiles Fired: 35] [Energy Used:180]
977964 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 9 (loser)
977964 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 24 [Tank: blue] [Team: 0] [Points: 9] [Status: loser] [Kills: 5] [Deaths: 8] [Missiles Fired: 31] [Energy Used:280]
977964 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 42 (loser)
977964 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 24 [Tank: red] [Team: 1] [Points: 42] [Status: loser] [Kills: 6] [Deaths: 2] [Missiles Fired: 37] [Energy Used:80]
977964 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: -1 (loser)
977964 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 24 [Tank: yellow] [Team: 0] [Points: -1] [Status: loser] [Kills: 4] [Deaths: 8] [Missiles Fired: 45] [Energy Used:100]
977964 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 53 (winner)
977964 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 24 [Tank: green] [Team: 1] [Points: 53] [Status: winner] [Kills: 8] [Deaths: 5] [Missiles Fired: 67] [Energy Used:180]
993092 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 21 (loser)
993092 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 23 [Tank: blue] [Team: 0] [Points: 21] [Status: loser] [Kills: 5] [Deaths: 5] [Missiles Fired: 33] [Energy Used:860]
993092 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 32 (loser)
993092 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 23 [Tank: red] [Team: 1] [Points: 32] [Status: loser] [Kills: 7] [Deaths: 6] [Missiles Fired: 49] [Energy Used:460]
993092 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 9 (loser)
993092 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 23 [Tank: yellow] [Team: 0] [Points: 9] [Status: loser] [Kills: 3] [Deaths: 8] [Missiles Fired: 55] [Energy Used:640]
993092 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 51 (winner)
993092 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 23 [Tank: green] [Team: 1] [Points: 51] [Status: winner] [Kills: 8] [Deaths: 4] [Missiles Fired: 70] [Energy Used:500]
1000928 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 5 (loser)
1000928 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 22 [Tank: blue] [Team: 0] [Points: 5] [Status: loser] [Kills: 4] [Deaths: 6] [Missiles Fired: 28] [Energy Used:440]
1000928 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 26 (loser)
1000928 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 22 [Tank: red] [Team: 1] [Points: 26] [Status: loser] [Kills: 4] [Deaths: 3] [Missiles Fired: 24] [Energy Used:100]
1000928 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 50 (winner)
1000928 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 22 [Tank: yellow] [Team: 0] [Points: 50] [Status: winner] [Kills: 6] [Deaths: 3] [Missiles Fired: 46] [Energy Used:400]
1000928 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: -7 (loser)
1000928 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 22 [Tank: green] [Team: 1] [Points: -7] [Status: loser] [Kills: 1] [Deaths: 3] [Missiles Fired: 9] [Energy Used:260]
1012675 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 12 (loser)
1012675 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 21 [Tank: blue] [Team: 0] [Points: 12] [Status: loser] [Kills: 4] [Deaths: 5] [Missiles Fired: 24] [Energy Used:80]
1012675 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 51 (winner)
1012675 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 21 [Tank: red] [Team: 1] [Points: 51] [Status: winner] [Kills: 11] [Deaths: 7] [Missiles Fired: 58] [Energy Used:240]
1012675 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 34 (loser)
1012675 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 21 [Tank: yellow] [Team: 0] [Points: 34] [Status: loser] [Kills: 9] [Deaths: 11] [Missiles Fired: 48] [Energy Used:500]
1012675 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 11 (loser)
1012675 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 21 [Tank: green] [Team: 1] [Points: 11] [Status: loser] [Kills: 4] [Deaths: 5] [Missiles Fired: 34] [Energy Used:200]
1027619 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 34 (loser)
1027619 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 20 [Tank: blue] [Team: 0] [Points: 34] [Status: loser] [Kills: 6] [Deaths: 8] [Missiles Fired: 42] [Energy Used:580]
1027619 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 51 (winner)
1027620 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 20 [Tank: red] [Team: 1] [Points: 51] [Status: winner] [Kills: 10] [Deaths: 10] [Missiles Fired: 79] [Energy Used:520]
1027620 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 29 (loser)
1027620 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 20 [Tank: yellow] [Team: 0] [Points: 29] [Status: loser] [Kills: 5] [Deaths: 6] [Missiles Fired: 61] [Energy Used:520]
1027620 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 39 (loser)
1027620 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 20 [Tank: green] [Team: 1] [Points: 39] [Status: loser] [Kills: 9] [Deaths: 6] [Missiles Fired: 49] [Energy Used:780]
1031082 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 5 (loser)
1031082 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 19 [Tank: blue] [Team: 0] [Points: 5] [Status: loser] [Kills: 5] [Deaths: 6] [Missiles Fired: 13] [Energy Used:140]
1031082 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 8 (loser)
1031082 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 19 [Tank: red] [Team: 1] [Points: 8] [Status: loser] [Kills: 3] [Deaths: 4] [Missiles Fired: 14] [Energy Used:40]
1031083 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 50 (winner)
1031083 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 19 [Tank: yellow] [Team: 0] [Points: 50] [Status: winner] [Kills: 7] [Deaths: 4] [Missiles Fired: 47] [Energy Used:200]
1031083 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 5 (loser)
1031083 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 19 [Tank: green] [Team: 1] [Points: 5] [Status: loser] [Kills: 2] [Deaths: 2] [Missiles Fired: 10] [Energy Used:340]
1047397 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 5 (loser)
1047397 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 18 [Tank: blue] [Team: 0] [Points: 5] [Status: loser] [Kills: 5] [Deaths: 7] [Missiles Fired: 23] [Energy Used:800]
1047397 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 35 (loser)
1047397 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 18 [Tank: red] [Team: 1] [Points: 35] [Status: loser] [Kills: 5] [Deaths: 4] [Missiles Fired: 31] [Energy Used:240]
1047397 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 28 (loser)
1047397 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 18 [Tank: yellow] [Team: 0] [Points: 28] [Status: loser] [Kills: 10] [Deaths: 12] [Missiles Fired: 70] [Energy Used:620]
1047397 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 50 (winner)
1047397 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 18 [Tank: green] [Team: 1] [Points: 50] [Status: winner] [Kills: 11] [Deaths: 8] [Missiles Fired: 69] [Energy Used:440]
1052303 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 6 (loser)
1052303 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 17 [Tank: blue] [Team: 0] [Points: 6] [Status: loser] [Kills: 4] [Deaths: 5] [Missiles Fired: 16] [Energy Used:80]
1052303 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 4 (loser)
1052303 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 17 [Tank: red] [Team: 1] [Points: 4] [Status: loser] [Kills: 3] [Deaths: 5] [Missiles Fired: 16] [Energy Used:160]
1052303 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 25 (loser)
1052303 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 17 [Tank: yellow] [Team: 0] [Points: 25] [Status: loser] [Kills: 6] [Deaths: 6] [Missiles Fired: 27] [Energy Used:40]
1052303 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 54 (winner)
1052303 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 17 [Tank: green] [Team: 1] [Points: 54] [Status: winner] [Kills: 7] [Deaths: 4] [Missiles Fired: 52] [Energy Used:140]
1064568 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 18 (loser)
1064568 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 16 [Tank: blue] [Team: 0] [Points: 18] [Status: loser] [Kills: 4] [Deaths: 3] [Missiles Fired: 20] [Energy Used:80]
1064568 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 9 (loser)
1064568 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 16 [Tank: red] [Team: 1] [Points: 9] [Status: loser] [Kills: 5] [Deaths: 7] [Missiles Fired: 29] [Energy Used:800]
1064568 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 22 (loser)
1064568 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 16 [Tank: yellow] [Team: 0] [Points: 22] [Status: loser] [Kills: 4] [Deaths: 3] [Missiles Fired: 31] [Energy Used:180]
1064568 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 52 (winner)
1064569 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 16 [Tank: green] [Team: 1] [Points: 52] [Status: winner] [Kills: 9] [Deaths: 8] [Missiles Fired: 73] [Energy Used:740]
1074007 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 8 (loser)
1074007 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 15 [Tank: blue] [Team: 0] [Points: 8] [Status: loser] [Kills: 5] [Deaths: 7] [Missiles Fired: 23] [Energy Used:320]
1074007 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 53 (winner)
1074007 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 15 [Tank: red] [Team: 1] [Points: 53] [Status: winner] [Kills: 10] [Deaths: 5] [Missiles Fired: 45] [Energy Used:380]
1074007 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 17 (loser)
1074007 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 15 [Tank: yellow] [Team: 0] [Points: 17] [Status: loser] [Kills: 3] [Deaths: 3] [Missiles Fired: 26] [Energy Used:280]
1074007 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 6 (loser)
1074007 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 15 [Tank: green] [Team: 1] [Points: 6] [Status: loser] [Kills: 5] [Deaths: 7] [Missiles Fired: 48] [Energy Used:140]
1085059 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 32 (loser)
1085059 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 14 [Tank: blue] [Team: 0] [Points: 32] [Status: loser] [Kills: 9] [Deaths: 8] [Missiles Fired: 40] [Energy Used:380]
1085059 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 11 (loser)
1085059 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 14 [Tank: red] [Team: 1] [Points: 11] [Status: loser] [Kills: 6] [Deaths: 8] [Missiles Fired: 53] [Energy Used:220]
1085059 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: 29 (loser)
1085059 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 14 [Tank: yellow] [Team: 0] [Points: 29] [Status: loser] [Kills: 5] [Deaths: 5] [Missiles Fired: 46] [Energy Used:360]
1085059 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 50 (winner)
1085059 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 14 [Tank: green] [Team: 1] [Points: 50] [Status: winner] [Kills: 7] [Deaths: 5] [Missiles Fired: 50] [Energy Used:560]
1089330 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 11 (loser)
1089330 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 13 [Tank: blue] [Team: 0] [Points: 11] [Status: loser] [Kills: 1] [Deaths: 2] [Missiles Fired: 19] [Energy Used:140]
1089330 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: -9 (loser)
1089330 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 13 [Tank: red] [Team: 1] [Points: -9] [Status: loser] [Kills: 1] [Deaths: 3] [Missiles Fired: 12] [Energy Used:300]
1089330 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - yellow: -3 (loser)
1089330 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 13 [Tank: yellow] [Team: 0] [Points: -3] [Status: loser] [Kills: 0] [Deaths: 2] [Missiles Fired: 10] [Energy Used:80]
1089330 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - green: 51 (winner)
1089330 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 13 [Tank: green] [Team: 1] [Points: 51] [Status: winner] [Kills: 6] [Deaths: 0] [Missiles Fired: 30] [Energy Used:280]
1095110 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - blue: 11 (loser)
1095110 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - Run: 12 [Tank: blue] [Team: 0] [Points: 11] [Status: loser] [Kills: 2] [Deaths: 3] [Missiles Fired: 24] [Energy Used:240]
1095111 [main] WARN  edu.umich.soar.gridmap2d.world.WorldUtil  - red: 51 (winner)
